"rules","support","confidence","lift","count"
"{deco,frozen,veg} => {alcohol}",0.0330788804071247,0.764705882352941,1.93266502742576,26
"{alcohol,deco,frozen} => {veg}",0.0330788804071247,0.273684210526316,3.30947368421053,26
"{alcohol,frozen,veg} => {bakery}",0.0330788804071247,0.866666666666667,2.0213649851632,26
"{alcohol,bakery,veg} => {frozen}",0.0330788804071247,0.896551724137931,2.2160052049447,26
"{bakery,frozen,veg} => {alcohol}",0.0330788804071247,0.764705882352941,1.93266502742576,26
"{alcohol,frozen,veg} => {snack}",0.0267175572519084,0.7,1.47506702412869,21
"{alcohol,snack,veg} => {frozen}",0.0267175572519084,0.875,2.1627358490566,21
"{frozen,snack,veg} => {alcohol}",0.0267175572519084,0.777777777777778,1.96570203644159,21
"{alcohol,frozen,veg} => {clothes}",0.0292620865139949,0.766666666666667,1.56113989637306,23
"{alcohol,clothes,veg} => {frozen}",0.0292620865139949,0.884615384615385,2.18650217706821,23
"{clothes,frozen,veg} => {alcohol}",0.0292620865139949,0.851851851851852,2.15291175419793,23
"{alcohol,deco,veg} => {bakery}",0.0305343511450382,0.774193548387097,1.80568584282569,24
"{alcohol,bakery,veg} => {deco}",0.0305343511450382,0.827586206896552,1.81699094586785,24
"{bakery,deco,veg} => {alcohol}",0.0305343511450382,0.615384615384615,1.55528073212961,24
"{alcohol,deco,veg} => {snack}",0.0292620865139949,0.741935483870968,1.56343509469861,23
"{alcohol,snack,veg} => {deco}",0.0292620865139949,0.958333333333333,2.10405027932961,23
"{deco,snack,veg} => {alcohol}",0.0292620865139949,0.605263157894737,1.52970045693011,23
"{alcohol,deco,snack} => {veg}",0.0292620865139949,0.252747252747253,3.05629754860524,23
"{alcohol,deco,veg} => {clothes}",0.0279898218829517,0.709677419354839,1.44509443423032,22
"{alcohol,clothes,veg} => {deco}",0.0279898218829517,0.846153846153846,1.85775676837129,22
"{clothes,deco,veg} => {alcohol}",0.0279898218829517,0.6875,1.73754019292605,22
"{alcohol,bakery,veg} => {snack}",0.0254452926208651,0.689655172413793,1.45326800406767,20
"{alcohol,snack,veg} => {bakery}",0.0254452926208651,0.833333333333333,1.94362017804154,20
"{bakery,snack,veg} => {alcohol}",0.0254452926208651,0.625,1.57958199356913,20
"{alcohol,bakery,veg} => {clothes}",0.0292620865139949,0.793103448275862,1.61497230659282,23
"{alcohol,clothes,veg} => {bakery}",0.0292620865139949,0.884615384615385,2.06322757361333,23
"{bakery,clothes,veg} => {alcohol}",0.0292620865139949,0.741935483870968,1.87511668914013,23
"{alcohol,snack,veg} => {clothes}",0.0254452926208651,0.833333333333333,1.69689119170984,20
"{alcohol,clothes,veg} => {snack}",0.0254452926208651,0.769230769230769,1.62095277376779,20
"{clothes,snack,veg} => {alcohol}",0.0254452926208651,0.740740740740741,1.87209717756342,20
"{deco,frozen,veg} => {bakery}",0.0368956743002544,0.852941176470588,1.98935241752487,29
"{bakery,frozen,veg} => {deco}",0.0368956743002544,0.852941176470588,1.87265856063096,29
"{bakery,deco,veg} => {frozen}",0.0368956743002544,0.743589743589744,1.83792936623125,29
"{deco,frozen,veg} => {snack}",0.0318066157760814,0.735294117647059,1.54944015139568,25
"{frozen,snack,veg} => {deco}",0.0318066157760814,0.925925925925926,2.03289882060832,25
"{deco,snack,veg} => {frozen}",0.0318066157760814,0.657894736842105,1.62611717974181,25
"{deco,frozen,snack} => {veg}",0.0318066157760814,0.277777777777778,3.35897435897436,25
"{deco,frozen,veg} => {clothes}",0.0292620865139949,0.676470588235294,1.3774763791527,23
"{clothes,frozen,veg} => {deco}",0.0292620865139949,0.851851851851852,1.87026691495965,23
"{clothes,deco,veg} => {frozen}",0.0292620865139949,0.71875,1.77653301886792,23
"{bakery,frozen,veg} => {snack}",0.0305343511450382,0.705882352941177,1.48746254533985,24
"{frozen,snack,veg} => {bakery}",0.0305343511450382,0.888888888888889,2.07319485657765,24
"{bakery,snack,veg} => {frozen}",0.0305343511450382,0.75,1.85377358490566,24
"{bakery,frozen,veg} => {clothes}",0.0318066157760814,0.735294117647059,1.49725693386163,25
"{clothes,frozen,veg} => {bakery}",0.0318066157760814,0.925925925925926,2.15957797560171,25
"{bakery,clothes,veg} => {frozen}",0.0318066157760814,0.806451612903226,1.99330493000609,25
"{frozen,snack,veg} => {clothes}",0.0267175572519084,0.777777777777778,1.58376511226252,21
"{clothes,frozen,veg} => {snack}",0.0267175572519084,0.777777777777778,1.63896336014298,21
"{clothes,snack,veg} => {frozen}",0.0267175572519084,0.777777777777778,1.92243186582809,21
"{bakery,deco,veg} => {snack}",0.0381679389312977,0.769230769230769,1.62095277376779,30
"{deco,snack,veg} => {bakery}",0.0381679389312977,0.789473684210526,1.84132437919725,30
"{bakery,snack,veg} => {deco}",0.0381679389312977,0.9375,2.05831005586592,30
"{bakery,deco,snack} => {veg}",0.0381679389312977,0.277777777777778,3.35897435897436,30
"{bakery,deco,veg} => {clothes}",0.0343511450381679,0.692307692307692,1.40972499003587,27
"{clothes,deco,veg} => {bakery}",0.0343511450381679,0.84375,1.96791543026706,27
"{bakery,clothes,veg} => {deco}",0.0343511450381679,0.870967741935484,1.91223643899802,27
"{deco,snack,veg} => {clothes}",0.0330788804071247,0.684210526315789,1.3932369784565,26
"{clothes,deco,veg} => {snack}",0.0330788804071247,0.8125,1.71213136729223,26
"{clothes,snack,veg} => {deco}",0.0330788804071247,0.962962962962963,2.11421477343265,26
"{bakery,snack,veg} => {clothes}",0.0305343511450382,0.75,1.52720207253886,24
"{bakery,clothes,veg} => {snack}",0.0305343511450382,0.774193548387097,1.63141053359855,24
"{clothes,snack,veg} => {bakery}",0.0305343511450382,0.888888888888889,2.07319485657765,24
"{alcohol,milk,toiletry} => {frozen}",0.0267175572519084,0.954545454545455,2.35934819897084,21
"{frozen,milk,toiletry} => {alcohol}",0.0267175572519084,0.84,2.12295819935691,21
"{alcohol,frozen,toiletry} => {milk}",0.0267175572519084,0.552631578947368,2.93492176386913,21
"{alcohol,frozen,milk} => {toiletry}",0.0267175572519084,0.318181818181818,3.20629370629371,21
"{alcohol,milk,toiletry} => {deco}",0.0203562340966921,0.727272727272727,1.59674961909599,16
"{deco,milk,toiletry} => {alcohol}",0.0203562340966921,0.761904761904762,1.92558566835094,16
"{alcohol,deco,toiletry} => {milk}",0.0203562340966921,0.64,3.39891891891892,16
"{alcohol,deco,milk} => {toiletry}",0.0203562340966921,0.258064516129032,2.60049627791563,16
"{alcohol,milk,toiletry} => {bakery}",0.0241730279898219,0.863636363636364,2.01429727542487,19
"{bakery,milk,toiletry} => {alcohol}",0.0241730279898219,0.703703703703704,1.77849231868524,19
"{alcohol,bakery,toiletry} => {milk}",0.0241730279898219,0.542857142857143,2.88301158301158,19
"{alcohol,bakery,milk} => {toiletry}",0.0241730279898219,0.267605633802817,2.69664138678223,19
"{alcohol,milk,toiletry} => {snack}",0.0241730279898219,0.863636363636364,1.81988788691202,19
"{milk,snack,toiletry} => {alcohol}",0.0241730279898219,0.791666666666667,2.0008038585209,19
"{alcohol,snack,toiletry} => {milk}",0.0241730279898219,0.5,2.65540540540541,19
"{alcohol,milk,snack} => {toiletry}",0.0241730279898219,0.283582089552239,2.85763490241102,19
"{alcohol,milk,toiletry} => {clothes}",0.0216284987277354,0.772727272727273,1.57348092322186,17
"{clothes,milk,toiletry} => {alcohol}",0.0216284987277354,0.739130434782609,1.86802740109045,17
"{alcohol,clothes,toiletry} => {milk}",0.0216284987277354,0.586206896551724,3.11323392357875,17
"{frozen,milk,toiletry} => {deco}",0.0254452926208651,0.8,1.75642458100559,20
"{deco,milk,toiletry} => {frozen}",0.0254452926208651,0.952380952380952,2.35399820305481,20
"{deco,frozen,toiletry} => {milk}",0.0254452926208651,0.625,3.31925675675676,20
"{deco,frozen,milk} => {toiletry}",0.0254452926208651,0.3125,3.14903846153846,20
"{frozen,milk,toiletry} => {bakery}",0.0279898218829517,0.88,2.05246290801187,22
"{bakery,milk,toiletry} => {frozen}",0.0279898218829517,0.814814814814815,2.01397624039133,22
"{bakery,frozen,toiletry} => {milk}",0.0279898218829517,0.611111111111111,3.2454954954955,22
"{bakery,frozen,milk} => {toiletry}",0.0279898218829517,0.309859154929577,3.12242686890574,22
"{frozen,milk,toiletry} => {snack}",0.0267175572519084,0.84,1.77008042895442,21
"{milk,snack,toiletry} => {frozen}",0.0267175572519084,0.875,2.1627358490566,21
"{frozen,snack,toiletry} => {milk}",0.0267175572519084,0.583333333333333,3.09797297297297,21
"{frozen,milk,snack} => {toiletry}",0.0267175572519084,0.35,3.52692307692308,21
"{frozen,milk,toiletry} => {clothes}",0.0241730279898219,0.76,1.54756476683938,19
"{clothes,milk,toiletry} => {frozen}",0.0241730279898219,0.826086956521739,2.04183757178015,19
"{clothes,frozen,toiletry} => {milk}",0.0241730279898219,0.633333333333333,3.36351351351351,19
"{clothes,frozen,milk} => {toiletry}",0.0241730279898219,0.296875,2.99158653846154,19
"{deco,milk,toiletry} => {bakery}",0.0241730279898219,0.904761904761905,2.11021619330225,19
"{bakery,milk,toiletry} => {deco}",0.0241730279898219,0.703703703703704,1.54500310366232,19
"{bakery,deco,toiletry} => {milk}",0.0241730279898219,0.59375,3.15329391891892,19
"{deco,milk,toiletry} => {snack}",0.0216284987277354,0.80952380952381,1.70585982382229,17
"{milk,snack,toiletry} => {deco}",0.0216284987277354,0.708333333333333,1.55516759776536,17
"{deco,snack,toiletry} => {milk}",0.0216284987277354,0.566666666666667,3.00945945945946,17
"{deco,milk,snack} => {toiletry}",0.0216284987277354,0.253731343283582,2.55683122847302,17
"{deco,milk,toiletry} => {clothes}",0.0216284987277354,0.80952380952381,1.64840858623242,17
"{clothes,milk,toiletry} => {deco}",0.0216284987277354,0.739130434782609,1.6227835802769,17
"{clothes,deco,toiletry} => {milk}",0.0216284987277354,0.68,3.61135135135135,17
"{bakery,milk,toiletry} => {snack}",0.0267175572519084,0.777777777777778,1.63896336014298,21
"{milk,snack,toiletry} => {bakery}",0.0267175572519084,0.875,2.04080118694362,21
"{bakery,snack,toiletry} => {milk}",0.0267175572519084,0.456521739130435,2.42450058754407,21
"{bakery,milk,snack} => {toiletry}",0.0267175572519084,0.276315789473684,2.78441295546559,21
"{bakery,milk,toiletry} => {clothes}",0.0254452926208651,0.740740740740741,1.50834772596431,20
"{clothes,milk,toiletry} => {bakery}",0.0254452926208651,0.869565217391304,2.02812540317378,20
"{bakery,clothes,toiletry} => {milk}",0.0254452926208651,0.571428571428571,3.03474903474903,20
"{milk,snack,toiletry} => {clothes}",0.0254452926208651,0.833333333333333,1.69689119170984,20
"{clothes,milk,toiletry} => {snack}",0.0254452926208651,0.869565217391304,1.83238139643315,20
"{clothes,snack,toiletry} => {milk}",0.0254452926208651,0.571428571428571,3.03474903474903,20
"{clothes,milk,snack} => {toiletry}",0.0254452926208651,0.277777777777778,2.7991452991453,20
"{alcohol,frozen,toiletry} => {deco}",0.0292620865139949,0.605263157894737,1.32887386062923,23
"{alcohol,deco,toiletry} => {frozen}",0.0292620865139949,0.92,2.27396226415094,23
"{deco,frozen,toiletry} => {alcohol}",0.0292620865139949,0.71875,1.8165192926045,23
"{alcohol,frozen,toiletry} => {bakery}",0.0356234096692112,0.736842105263158,1.7185694205841,28
"{alcohol,bakery,toiletry} => {frozen}",0.0356234096692112,0.8,1.97735849056604,28
"{bakery,frozen,toiletry} => {alcohol}",0.0356234096692112,0.777777777777778,1.96570203644159,28
"{alcohol,bakery,frozen} => {toiletry}",0.0356234096692112,0.25,2.51923076923077,28
"{alcohol,frozen,toiletry} => {snack}",0.0381679389312977,0.789473684210526,1.66360942570904,30
"{alcohol,snack,toiletry} => {frozen}",0.0381679389312977,0.789473684210526,1.95134061569017,30
"{frozen,snack,toiletry} => {alcohol}",0.0381679389312977,0.833333333333333,2.10610932475884,30
"{alcohol,frozen,snack} => {toiletry}",0.0381679389312977,0.267857142857143,2.69917582417582,30
"{alcohol,frozen,toiletry} => {clothes}",0.0292620865139949,0.605263157894737,1.23247886555768,23
"{alcohol,clothes,toiletry} => {frozen}",0.0292620865139949,0.793103448275862,1.96031229668185,23
"{clothes,frozen,toiletry} => {alcohol}",0.0292620865139949,0.766666666666667,1.93762057877814,23
"{alcohol,deco,toiletry} => {bakery}",0.0267175572519084,0.84,1.95916913946588,21
"{alcohol,bakery,toiletry} => {deco}",0.0267175572519084,0.6,1.31731843575419,21
"{bakery,deco,toiletry} => {alcohol}",0.0267175572519084,0.65625,1.65856109324759,21
"{alcohol,deco,toiletry} => {snack}",0.0254452926208651,0.8,1.6857908847185,20
"{alcohol,snack,toiletry} => {deco}",0.0254452926208651,0.526315789473684,1.15554248750368,20
"{deco,snack,toiletry} => {alcohol}",0.0254452926208651,0.666666666666667,1.68488745980707,20
"{alcohol,deco,toiletry} => {clothes}",0.0229007633587786,0.72,1.46611398963731,18
"{alcohol,clothes,toiletry} => {deco}",0.0229007633587786,0.620689655172414,1.36274320940089,18
"{clothes,deco,toiletry} => {alcohol}",0.0229007633587786,0.72,1.81967845659164,18
"{alcohol,bakery,toiletry} => {snack}",0.0381679389312977,0.857142857142857,1.80620451934125,30
"{alcohol,snack,toiletry} => {bakery}",0.0381679389312977,0.789473684210526,1.84132437919725,30
"{bakery,snack,toiletry} => {alcohol}",0.0381679389312977,0.652173913043478,1.6482594715504,30
"{alcohol,bakery,snack} => {toiletry}",0.0381679389312977,0.277777777777778,2.7991452991453,30
"{alcohol,bakery,toiletry} => {clothes}",0.0279898218829517,0.628571428571429,1.279940784604,22
"{alcohol,clothes,toiletry} => {bakery}",0.0279898218829517,0.758620689655172,1.7693645758723,22
"{bakery,clothes,toiletry} => {alcohol}",0.0279898218829517,0.628571428571429,1.58860817638953,22
"{alcohol,snack,toiletry} => {clothes}",0.0292620865139949,0.605263157894737,1.23247886555768,23
"{alcohol,clothes,toiletry} => {snack}",0.0292620865139949,0.793103448275862,1.67125820467782,23
"{clothes,snack,toiletry} => {alcohol}",0.0292620865139949,0.657142857142857,1.66081763895269,23
"{deco,frozen,toiletry} => {bakery}",0.0356234096692112,0.875,2.04080118694362,28
"{bakery,frozen,toiletry} => {deco}",0.0356234096692112,0.777777777777778,1.70763500931099,28
"{bakery,deco,toiletry} => {frozen}",0.0356234096692112,0.875,2.1627358490566,28
"{deco,frozen,toiletry} => {snack}",0.0292620865139949,0.71875,1.51457774798928,23
"{frozen,snack,toiletry} => {deco}",0.0292620865139949,0.638888888888889,1.40270018621974,23
"{deco,snack,toiletry} => {frozen}",0.0292620865139949,0.766666666666667,1.89496855345912,23
"{deco,frozen,snack} => {toiletry}",0.0292620865139949,0.255555555555556,2.57521367521367,23
"{deco,frozen,toiletry} => {clothes}",0.0279898218829517,0.6875,1.39993523316062,22
"{clothes,frozen,toiletry} => {deco}",0.0279898218829517,0.733333333333333,1.61005586592179,22
"{clothes,deco,toiletry} => {frozen}",0.0279898218829517,0.88,2.17509433962264,22
"{bakery,frozen,toiletry} => {snack}",0.0368956743002544,0.805555555555556,1.69749776586238,29
"{frozen,snack,toiletry} => {bakery}",0.0368956743002544,0.805555555555556,1.87883283877349,29
"{bakery,snack,toiletry} => {frozen}",0.0368956743002544,0.630434782608696,1.55824446267432,29
"{bakery,frozen,snack} => {toiletry}",0.0368956743002544,0.271028037383178,2.73112868439971,29
"{bakery,frozen,toiletry} => {clothes}",0.0292620865139949,0.638888888888889,1.30094991364421,23
"{clothes,frozen,toiletry} => {bakery}",0.0292620865139949,0.766666666666667,1.78813056379822,23
"{bakery,clothes,toiletry} => {frozen}",0.0292620865139949,0.657142857142857,1.62425876010782,23
"{frozen,snack,toiletry} => {clothes}",0.0292620865139949,0.638888888888889,1.30094991364421,23
"{clothes,frozen,toiletry} => {snack}",0.0292620865139949,0.766666666666667,1.61554959785523,23
"{clothes,snack,toiletry} => {frozen}",0.0292620865139949,0.657142857142857,1.62425876010782,23
"{bakery,deco,toiletry} => {snack}",0.0318066157760814,0.78125,1.64628016085791,25
"{deco,snack,toiletry} => {bakery}",0.0318066157760814,0.833333333333333,1.94362017804154,25
"{bakery,snack,toiletry} => {deco}",0.0318066157760814,0.543478260869565,1.19322322079184,25
"{bakery,deco,toiletry} => {clothes}",0.0292620865139949,0.71875,1.46356865284974,23
"{clothes,deco,toiletry} => {bakery}",0.0292620865139949,0.92,2.14575667655786,23
"{bakery,clothes,toiletry} => {deco}",0.0292620865139949,0.657142857142857,1.44277733439745,23
"{deco,snack,toiletry} => {clothes}",0.0267175572519084,0.7,1.42538860103627,21
"{clothes,deco,toiletry} => {snack}",0.0267175572519084,0.84,1.77008042895442,21
"{clothes,snack,toiletry} => {deco}",0.0267175572519084,0.6,1.31731843575419,21
"{bakery,snack,toiletry} => {clothes}",0.0368956743002544,0.630434782608696,1.28373507546745,29
"{bakery,clothes,toiletry} => {snack}",0.0368956743002544,0.828571428571429,1.74599770202987,29
"{clothes,snack,toiletry} => {bakery}",0.0368956743002544,0.828571428571429,1.93251377702416,29
"{bakery,clothes,snack} => {toiletry}",0.0368956743002544,0.25,2.51923076923077,29
"{alcohol,frozen,milk} => {deco}",0.0623409669211196,0.742424242424242,1.63001523616049,49
"{alcohol,deco,milk} => {frozen}",0.0623409669211196,0.790322580645161,1.95343883140596,49
"{deco,frozen,milk} => {alcohol}",0.0623409669211196,0.765625,1.93498794212219,49
"{alcohol,deco,frozen} => {milk}",0.0623409669211196,0.515789473684211,2.73926031294452,49
"{alcohol,frozen,milk} => {bakery}",0.0725190839694656,0.863636363636364,2.01429727542487,57
"{alcohol,bakery,milk} => {frozen}",0.0725190839694656,0.802816901408451,1.9843210204624,57
"{bakery,frozen,milk} => {alcohol}",0.0725190839694656,0.802816901408451,2.02898419455641,57
"{alcohol,bakery,frozen} => {milk}",0.0725190839694656,0.508928571428571,2.70282335907336,57
"{alcohol,frozen,milk} => {snack}",0.0636132315521628,0.757575757575758,1.59639288325615,50
"{alcohol,milk,snack} => {frozen}",0.0636132315521628,0.746268656716418,1.8445508307519,50
"{frozen,milk,snack} => {alcohol}",0.0636132315521628,0.833333333333333,2.10610932475884,50
"{alcohol,frozen,snack} => {milk}",0.0636132315521628,0.446428571428571,2.37089768339768,50
"{alcohol,frozen,milk} => {clothes}",0.0661577608142494,0.787878787878788,1.60433349034385,52
"{alcohol,clothes,milk} => {frozen}",0.0661577608142494,0.742857142857143,1.83611859838275,52
"{clothes,frozen,milk} => {alcohol}",0.0661577608142494,0.8125,2.05345659163987,52
"{alcohol,clothes,frozen} => {milk}",0.0661577608142494,0.460176991150442,2.44391293948816,52
"{alcohol,deco,milk} => {bakery}",0.0674300254452926,0.854838709677419,1.99377811812003,53
"{alcohol,bakery,milk} => {deco}",0.0674300254452926,0.746478873239437,1.63891730269888,53
"{bakery,deco,milk} => {alcohol}",0.0674300254452926,0.670886075949367,1.6955513044894,53
"{alcohol,bakery,deco} => {milk}",0.0674300254452926,0.54639175257732,2.90178322652549,53
"{alcohol,deco,milk} => {snack}",0.0610687022900763,0.774193548387097,1.63141053359855,48
"{alcohol,milk,snack} => {deco}",0.0610687022900763,0.716417910447761,1.57291753522888,48
"{deco,milk,snack} => {alcohol}",0.0610687022900763,0.716417910447761,1.81062532994193,48
"{alcohol,deco,snack} => {milk}",0.0610687022900763,0.527472527472527,2.8013068013068,48
"{alcohol,deco,milk} => {clothes}",0.0661577608142494,0.838709677419355,1.70783887681765,52
"{alcohol,clothes,milk} => {deco}",0.0661577608142494,0.742857142857143,1.63096568236233,52
"{clothes,deco,milk} => {alcohol}",0.0661577608142494,0.702702702702703,1.77596245763448,52
"{alcohol,clothes,deco} => {milk}",0.0661577608142494,0.547368421052632,2.90697012802276,52
"{alcohol,bakery,milk} => {snack}",0.0699745547073791,0.774647887323944,1.63236793414643,55
"{alcohol,milk,snack} => {bakery}",0.0699745547073791,0.82089552238806,1.91461092165286,55
"{bakery,milk,snack} => {alcohol}",0.0699745547073791,0.723684210526316,1.82898967676426,55
"{alcohol,bakery,snack} => {milk}",0.0699745547073791,0.509259259259259,2.70457957957958,55
"{alcohol,bakery,milk} => {clothes}",0.0712468193384224,0.788732394366197,1.60607166313946,56
"{alcohol,clothes,milk} => {bakery}",0.0712468193384224,0.8,1.86587537091988,56
"{bakery,clothes,milk} => {alcohol}",0.0712468193384224,0.674698795180723,1.70518730872041,56
"{alcohol,bakery,clothes} => {milk}",0.0712468193384224,0.48695652173913,2.586133960047,56
"{alcohol,milk,snack} => {clothes}",0.0687022900763359,0.805970149253731,1.64117237645967,54
"{alcohol,clothes,milk} => {snack}",0.0687022900763359,0.771428571428571,1.62558406740712,54
"{clothes,milk,snack} => {alcohol}",0.0687022900763359,0.75,1.89549839228296,54
"{alcohol,clothes,snack} => {milk}",0.0687022900763359,0.504672897196262,2.68022227835312,54
"{deco,frozen,milk} => {bakery}",0.0712468193384224,0.875,2.04080118694362,56
"{bakery,frozen,milk} => {deco}",0.0712468193384224,0.788732394366197,1.73168620662523,56
"{bakery,deco,milk} => {frozen}",0.0712468193384224,0.708860759493671,1.75208980176738,56
"{bakery,deco,frozen} => {milk}",0.0712468193384224,0.478632478632479,2.54192654192654,56
"{deco,frozen,milk} => {snack}",0.0559796437659033,0.6875,1.44872654155496,44
"{frozen,milk,snack} => {deco}",0.0559796437659033,0.733333333333333,1.61005586592179,44
"{deco,milk,snack} => {frozen}",0.0559796437659033,0.656716417910448,1.62320473106167,44
"{deco,frozen,snack} => {milk}",0.0559796437659033,0.488888888888889,2.5963963963964,44
"{deco,frozen,milk} => {clothes}",0.0636132315521628,0.78125,1.59083549222798,50
"{clothes,frozen,milk} => {deco}",0.0636132315521628,0.78125,1.71525837988827,50
"{clothes,deco,milk} => {frozen}",0.0636132315521628,0.675675675675676,1.6700662927078,50
"{clothes,deco,frozen} => {milk}",0.0636132315521628,0.505050505050505,2.68222768222768,50
"{bakery,frozen,milk} => {snack}",0.0661577608142494,0.732394366197183,1.54332968319299,52
"{frozen,milk,snack} => {bakery}",0.0661577608142494,0.866666666666667,2.0213649851632,52
"{bakery,milk,snack} => {frozen}",0.0661577608142494,0.684210526315789,1.69116186693148,52
"{bakery,frozen,snack} => {milk}",0.0661577608142494,0.485981308411215,2.58095478656226,52
"{bakery,frozen,milk} => {clothes}",0.0687022900763359,0.76056338028169,1.54871196088448,54
"{clothes,frozen,milk} => {bakery}",0.0687022900763359,0.84375,1.96791543026706,54
"{bakery,clothes,milk} => {frozen}",0.0687022900763359,0.650602409638554,1.6080927483519,54
"{bakery,clothes,frozen} => {milk}",0.0687022900763359,0.495412844036697,2.63104388792462,54
"{frozen,milk,snack} => {clothes}",0.0572519083969466,0.75,1.52720207253886,45
"{clothes,frozen,milk} => {snack}",0.0572519083969466,0.703125,1.48165214477212,45
"{clothes,milk,snack} => {frozen}",0.0572519083969466,0.625,1.54481132075472,45
"{clothes,frozen,snack} => {milk}",0.0572519083969466,0.445544554455446,2.36620283649987,45
"{bakery,deco,milk} => {snack}",0.0712468193384224,0.708860759493671,1.49373875861133,56
"{deco,milk,snack} => {bakery}",0.0712468193384224,0.835820895522388,1.94942202931928,56
"{bakery,milk,snack} => {deco}",0.0712468193384224,0.736842105263158,1.61775948250515,56
"{bakery,deco,snack} => {milk}",0.0712468193384224,0.518518518518518,2.75375375375375,56
"{bakery,deco,milk} => {clothes}",0.0788804071246819,0.784810126582278,1.59808486915459,62
"{clothes,deco,milk} => {bakery}",0.0788804071246819,0.837837837837838,1.95412623305798,62
"{bakery,clothes,milk} => {deco}",0.0788804071246819,0.746987951807229,1.64003500033654,62
"{bakery,clothes,deco} => {milk}",0.0788804071246819,0.539130434782609,2.86321974148061,62
"{deco,milk,snack} => {clothes}",0.0648854961832061,0.761194029850746,1.54999613332302,51
"{clothes,deco,milk} => {snack}",0.0648854961832061,0.689189189189189,1.45228606622709,51
"{clothes,milk,snack} => {deco}",0.0648854961832061,0.708333333333333,1.55516759776536,51
"{clothes,deco,snack} => {milk}",0.0648854961832061,0.467889908256881,2.48487478303992,51
"{bakery,milk,snack} => {clothes}",0.0737913486005089,0.763157894736842,1.55399509135533,58
"{bakery,clothes,milk} => {snack}",0.0737913486005089,0.698795180722892,1.47252818243483,58
"{clothes,milk,snack} => {bakery}",0.0737913486005089,0.805555555555556,1.87883283877349,58
"{bakery,clothes,snack} => {milk}",0.0737913486005089,0.5,2.65540540540541,58
"{alcohol,deco,frozen} => {bakery}",0.094147582697201,0.778947368421053,1.81677338747462,74
"{alcohol,bakery,frozen} => {deco}",0.094147582697201,0.660714285714286,1.45061851556265,74
"{alcohol,bakery,deco} => {frozen}",0.094147582697201,0.762886597938144,1.88562536471504,74
"{bakery,deco,frozen} => {alcohol}",0.094147582697201,0.632478632478632,1.59848297468876,74
"{alcohol,deco,frozen} => {snack}",0.0814249363867685,0.673684210526316,1.41961337660505,64
"{alcohol,frozen,snack} => {deco}",0.0814249363867685,0.571428571428571,1.25458898643256,64
"{alcohol,deco,snack} => {frozen}",0.0814249363867685,0.703296703296703,1.73833713456355,64
"{deco,frozen,snack} => {alcohol}",0.0814249363867685,0.711111111111111,1.79721329046088,64
"{alcohol,deco,frozen} => {clothes}",0.0903307888040712,0.747368421052632,1.52184346877557,71
"{alcohol,clothes,frozen} => {deco}",0.0903307888040712,0.628318584070796,1.37949275720571,71
"{alcohol,clothes,deco} => {frozen}",0.0903307888040712,0.747368421052632,1.84726911618669,71
"{clothes,deco,frozen} => {alcohol}",0.0903307888040712,0.717171717171717,1.8125304491864,71
"{alcohol,bakery,frozen} => {snack}",0.0954198473282443,0.669642857142857,1.41109728073535,75
"{alcohol,frozen,snack} => {bakery}",0.0954198473282443,0.669642857142857,1.5618376430691,75
"{alcohol,bakery,snack} => {frozen}",0.0954198473282443,0.694444444444444,1.7164570230608,75
"{bakery,frozen,snack} => {alcohol}",0.0954198473282443,0.700934579439252,1.77149382456351,75
"{alcohol,bakery,frozen} => {clothes}",0.104325699745547,0.732142857142857,1.49084011843079,82
"{alcohol,clothes,frozen} => {bakery}",0.104325699745547,0.725663716814159,1.69249757096715,82
"{alcohol,bakery,clothes} => {frozen}",0.104325699745547,0.71304347826087,1.76242821985234,82
"{bakery,clothes,frozen} => {alcohol}",0.104325699745547,0.752293577981651,1.90129502345202,82
"{alcohol,frozen,snack} => {clothes}",0.0966921119592875,0.678571428571429,1.38175425610659,76
"{alcohol,clothes,frozen} => {snack}",0.0966921119592875,0.672566371681416,1.41725782343591,76
"{alcohol,clothes,snack} => {frozen}",0.0966921119592875,0.710280373831776,1.75559865984835,76
"{clothes,frozen,snack} => {alcohol}",0.0966921119592875,0.752475247524752,1.90175416255452,76
"{alcohol,bakery,deco} => {snack}",0.0877862595419847,0.711340206185567,1.49896354440176,69
"{alcohol,deco,snack} => {bakery}",0.0877862595419847,0.758241758241758,1.76848077738285,69
"{alcohol,bakery,snack} => {deco}",0.0877862595419847,0.638888888888889,1.40270018621974,69
"{bakery,deco,snack} => {alcohol}",0.0877862595419847,0.638888888888889,1.61468381564845,69
"{alcohol,bakery,deco} => {clothes}",0.100508905852417,0.814432989690722,1.65840499973292,79
"{alcohol,clothes,deco} => {bakery}",0.100508905852417,0.831578947368421,1.93952834608777,79
"{alcohol,bakery,clothes} => {deco}",0.100508905852417,0.68695652173913,1.50823415108088,79
"{bakery,clothes,deco} => {alcohol}",0.100508905852417,0.68695652173913,1.73616664336642,79
"{alcohol,deco,snack} => {clothes}",0.0916030534351145,0.791208791208791,1.61111427432671,72
"{alcohol,clothes,deco} => {snack}",0.0916030534351145,0.757894736842105,1.59706504868068,72
"{alcohol,clothes,snack} => {deco}",0.0916030534351145,0.672897196261682,1.4773664700047,72
"{clothes,deco,snack} => {alcohol}",0.0916030534351145,0.660550458715596,1.66942977668958,72
